Type,Additional_Tag,Series,PLN,Image_URL,ID,Make,Model,BodyStyle,Powertrain,EngineConfig,Displacement_L,Battery_kWh,Power_hp,Torque_Nm,Transmission,Gears,DriveType,Accel_0_100_kmh_s,TopSpeed_kmh,Length_mm,Width_mm,Height_mm,Wheelbase_mm,CurbWeight_kg,Seats,FuelTank_L_or_Battery_kWh,Cargo_L,WheelSize_in,TireSize,FrontSuspension,RearSuspension,FrontBrakes,RearBrakes,Model_Family,Body_Type,Variant,Segment,Data_Completeness
Kabriolet,,Z4,Od 347 500 zł,https://prod.cosy.bmw.cloud/bmwweb/cosySec?COSY-EU-100-7331cqgv2Z7d%25i02uCaY3MuO2kdGmT35sgXAyuBM10tfnZ1oEiyCIbH8aGDmIqQmSTKL6ifG70qbX0x1RCzPhe00PlUyXqcfbYZ9Whc91kUrOpTSXB3GZ5gscCZ6B4Mrt3mFILoub0TmvayRCzjlCO2kOHUtWPfbYf6JQx10tq3D%25eqxWAbbH82LARzL1b%25IC672yzH3OYgMTNIC8mlD9Uwmu1R7Gq3A89RbfKYmUrOpQhRVAfoUMA8ZobMsayjnt61agOIbJg7nvIT9T8WO2B3i3axIjedwd6JBDMztiD5eqhk7wFUMLoACtcGhJHFl7Ljou%25KXC17HSfWQlEm%25V1Pa2ZsfNEbnj2P10s9OD9oE4riIqtRscZwBE%254rxRtesx%25Z857MrNRRUgChZK85GvloRkdgp2XH5Axv6jQ%25gTz2YDafv3ijmqn12u5DyLOEjxDqTJIsHNyL3uBr%253YJdSeZfcmuzVMR1xdSkNh5EyiVA0ogsPmNF4HvUDd0Kc%252Gnb4WxfjpiScP81D6wOxbUEqYtB89GsLmMKUiprJykaGw6ZuTaTptYRSaLP67m5VnJxYCygNOummlTv0IiiyX324BDZTQdjceZi3azDxzK6dnkq8kpYzOALUAZvkIFJGFHrABKupKY1FeWS6WmDKMPVYPegWhbNmbsCPo90y%25Jc,Kabriolet-Z4,BMW,Z4,Convertible,Petrol,Inline-6,3.0,,382,500,Automatic,8,RWD,4.5,250,4324,1864,1304,2470,1610,2,52.0,281,19,255/35R19,Strut,Multi-link,Vented Disc,Vented Disc,Z4,Sedan,Base,Passenger,Partial
SUV,,X7,Od 535 000 zł,https://prod.cosy.bmw.cloud/bmwweb/cosySec?COSY-EU-100-7331cqgv2Z7d%25i02uCaY3MuO2kdGmT35sgXA9bQq10tfnZ1oEiyCIbH8aGDmIqQmSTKL6ifG70qbX0x1RCzPhe00JkyyXqcfbYZ9Whc91kUrOpTSXB3GZ5gscCZ6B4Mrt3mFILoub0TmvayRCzjlCO2kOHUtWPfbYfFd1v10tq3D%25eqxWAbbH82LARzL1b%25IC672yzH3OYgMTNIcmmlD9Uwmu1R7Gq3A89RbfKYmUrOpQhRVAfoUMA8ZobMsayjnt61agOybyxKnvIT9T8lO2B3i3axIjedwduZBDMztiD5eqhk7wXMMLoACtcGhJHFl7Ltou%25KXC17HSfWQlEW%25V1Pa2ZsfNEbnjhr10s9ODo6E4riIqH0scZwBLGYrxRteJESZ857MulIRUgChZD75GvloReCgp2XH5MGv6jQ%25gZk2YDafvR6jmqn12VbDyLOEjZKqTJIsDRzL3uBrqAVJdSeZL%25tuzVMRJfsSkNh5uHVVA0ogSx5NF4HvVAo0Kc%252Ny04WxfjR6KcP81D5w1xbUEqgty89GsLv79UiprJ2CAGw6Zujl5ptYRSDUH67m5Vd49YCygNzaUmlTv0kn%25yX324AO1TQdjcFs73azDxKe6dnkq8WKJzOALUP%25skIFJGb7fABKup9CIFeWS6fmlKMPVYPwdWhbNmb3rPo90y9QIbHi4Tir29%25wc3wz5iftxdtkVw178z7CvtECUkClz7slGAZ9CCrXpFqtllZQ6KLAw,SUV-X7,BMW,X7,SUV,Diesel,Inline-6,3.0,,352,700,Automatic,8,AWD,5.9,245,5181,2000,1835,3105,2490,7,80.0,750,21,285/45R21,Double Wishbone,Multi-link,Vented Disc,Vented Disc,X7,SUV,Base,SUV,Partial
SUV,,X7,Od 535 000 zł,https://prod.cosy.bmw.cloud/bmwweb/cosySec?COSY-EU-100-7331cqgv2Z7d%25i02uCaY3MuO2kdGmT35sgXA9bQq10tfnZ1oEiyCIbH8aGDmIqQmSTKL6ifG70qbX0x1RCzPhe00JkyyXqcfbYZ9Whc91kUrOpTSXB3GZ5gscCZ6B4Mrt3mFILoub0TmvayRCzjlCO2kOHUtWPfbYfFd1v10tq3D%25eqxWAbbH82LARzL1b%25IC672yzH3OYgMTNIcmmlD9Uwmu1R7Gq3A89RbfKYmUrOpQhRVAfoUMA8ZobMsayjnt61agOybyxKnvIT9T8lO2B3i3axIjedwduZBDMztiD5eqhk7wXMMLoACtcGhJHFl7Ltou%25KXC17HSfWQlEW%25V1Pa2ZsfNEbnjhr10s9ODo6E4riIqH0scZwBLGYrxRteJESZ857MulIRUgChZD75GvloReCgp2XH5MGv6jQ%25gZk2YDafvR6jmqn12VbDyLOEjZKqTJIsDRzL3uBrqAVJdSeZL%25tuzVMRJfsSkNh5uHVVA0ogSx5NF4HvVAo0Kc%252Ny04WxfjR6KcP81D5w1xbUEqgty89GsLv79UiprJ2CAGw6Zujl5ptYRSDUH67m5Vd49YCygNzaUmlTv0kn%25yX324AO1TQdjcFs73azDxKe6dnkq8WKJzOALUP%25skIFJGb7fABKup9CIFeWS6fmlKMPVYPwdWhbNmb3rPo90y9QIbHi4Tir29%25wc3wz5iftxdtkVw178z7CvtECUkClz7slGAZ9CCrXpFqtllZQ6KLAw,SUV-X7,BMW,X7,SUV,Petrol,V8,4.4,,523,750,Automatic,8,AWD,4.7,250,5181,2000,1835,3105,2485,7,83.0,750,21,285/45R21,Double Wishbone,Multi-link,Vented Disc,Vented Disc,X7,SUV,Base,SUV,Partial
SUV,,X6,Od 440 000 zł,https://prod.cosy.bmw.cloud/bmwweb/cosySec?COSY-EU-100-7331cqgv2Z7d%25i02uCaY3MuO2kdGmT35sgXAdbQx10tfnZ1oEiyCIbH8aGDmIqQmSTKL6ifG70qbX0x1RCzPhe00JkyyXqcfbYZ9Whc91kUrOpTSXB3GZ5gscCZ6B4Mrt3mFILoub0TmvayRCzjlCO2kOHUtWPfbYfvN7T10tq3D%25eqxWAbbH82LARzL1b%25IC672yzH3OYgMTNIC6mlD9Uwmu1R7Gq3A89RbfKYmUrOpQhRVAfoUMA8ZobMsayjnt61agOybyxKnvIT9T8lO2B3i3axIjedwdkxBDMztzhweqhk7wqgMLoACtcGhJHFl7Ljou%25KXC17HSfWQlEm%25V1PaXsOfNEbnjRr10s9ODoZE4riIq4ascZwBL75rxRteJCkZ857Mr1TRUgChZE85GvloRfigp2XH5Vsv6jQ%25gNp2YDafvKUjmqn12xBDyLOEjD1qTJIsDyyL3uBrqULJdSeZfc3uzVMR1v0SkNh5EWhVA0ogsPGNF4Hvrbm0Kc%252Z9T4WxfjRN2cP81D6JAxbUEqYBw89GsLm70UiprJyCeGw6ZuTlhptYRS3Hb67m5Vd3vYCygNzBomlTv0kPdyX324BVwTQdjceN33azDxM77dnkq8hrzzOALUouvkIFJGFbyABKupKmTFeWS6WgDKMPVYP15WhbNmbTrPo90y93JbHi4Tioj9%25wc3wRTiftxdEWw,SUV-X6,BMW,X6,SUV,Petrol,Inline-6,3.0,,375,520,Automatic,8,AWD,5.4,250,4948,2004,1696,2975,2245,5,83.0,580,20,275/45R20,Double Wishbone,Multi-link,Vented Disc,Vented Disc,X6,SUV,Base,SUV,Partial
SUV,,X6,Od 440 000 zł,https://prod.cosy.bmw.cloud/bmwweb/cosySec?COSY-EU-100-7331cqgv2Z7d%25i02uCaY3MuO2kdGmT35sgXAdbQx10tfnZ1oEiyCIbH8aGDmIqQmSTKL6ifG70qbX0x1RCzPhe00JkyyXqcfbYZ9Whc91kUrOpTSXB3GZ5gscCZ6B4Mrt3mFILoub0TmvayRCzjlCO2kOHUtWPfbYfvN7T10tq3D%25eqxWAbbH82LARzL1b%25IC672yzH3OYgMTNIC6mlD9Uwmu1R7Gq3A89RbfKYmUrOpQhRVAfoUMA8ZobMsayjnt61agOybyxKnvIT9T8lO2B3i3axIjedwdkxBDMztzhweqhk7wqgMLoACtcGhJHFl7Ljou%25KXC17HSfWQlEm%25V1PaXsOfNEbnjRr10s9ODoZE4riIq4ascZwBL75rxRteJCkZ857Mr1TRUgChZE85GvloRfigp2XH5Vsv6jQ%25gNp2YDafvKUjmqn12xBDyLOEjD1qTJIsDyyL3uBrqULJdSeZfc3uzVMR1v0SkNh5EWhVA0ogsPGNF4Hvrbm0Kc%252Z9T4WxfjRN2cP81D6JAxbUEqYBw89GsLm70UiprJyCeGw6ZuTlhptYRS3Hb67m5Vd3vYCygNzBomlTv0kPdyX324BVwTQdjceN33azDxM77dnkq8hrzzOALUouvkIFJGFbyABKupKmTFeWS6WgDKMPVYP15WhbNmbTrPo90y93JbHi4Tioj9%25wc3wRTiftxdEWw,SUV-X6,BMW,X6,SUV,Diesel,Inline-6,3.0,,298,670,Automatic,8,AWD,6.1,233,4948,2004,1696,2975,2265,5,80.0,580,20,275/45R20,Double Wishbone,Multi-link,Vented Disc,Vented Disc,X6,SUV,Base,SUV,Partial
SUV,,X5,Od 410 000 zł,https://prod.cosy.bmw.cloud/bmwweb/cosySec?COSY-EU-100-7331cqgv2Z7d%25i02uCaY3MuO2kdGmT35sgXA9bQN10tfnZ1oEiyCIbH8aGDmIqQmSTKL6ifG70qbX0x1RCzPhe00JkyyXqcfbYZ9Whc91kUrOpTSXB3GZ5gscCZ6B4Mrt3mFILoub0TmvayRCzjlCO2kOHUtWPfbYfQJ7T10tq3D%25eqxWAbbH82LARzL1b%25IC672yzH3OYgMTNIkfmlD9Uwmu1R7Gq3A89RbfKYmUrOpQhRVAfoUMA8ZobMsayjnt61agOybyJmnvIT9PS4O2B3ibvRIjedw9hbBDMztioCeqhk7wHeMLoACRO%25hJHFl5Ixou%25KXg0KHSfWQv48%25V1Pa2oDfNEbnjQp10s9Of5bE4riI1aYscZwBEnirxRtesOcZ857Mr1TRUgChZE85GvloRLFgp2XH51zv6jQ%25gEy2YDafv3Ljmqn12vaDyLOEjk0qTJIsDoiL3uBrqH1JdSeZLhuuzVMRJ4sSkNh5ucRVA0ogSkhNF4HvrFP0Kc%252Zq84WxfjRiWcP81D50BxbUEqYeF89GsLmCNUiprJymRGw6ZuTneptYRS3FO67m5VdKtYCygNO4W,SUV-X5,BMW,X5,SUV,Diesel,Inline-6,3.0,,298,670,Automatic,8,AWD,6.1,233,4935,2004,1765,2975,2245,5,80.0,650,20,275/45R20,Double Wishbone,Multi-link,Vented Disc,Vented Disc,X5,SUV,Base,SUV,Partial
SUV,,X5,Od 410 000 zł,https://prod.cosy.bmw.cloud/bmwweb/cosySec?COSY-EU-100-7331cqgv2Z7d%25i02uCaY3MuO2kdGmT35sgXA9bQN10tfnZ1oEiyCIbH8aGDmIqQmSTKL6ifG70qbX0x1RCzPhe00JkyyXqcfbYZ9Whc91kUrOpTSXB3GZ5gscCZ6B4Mrt3mFILoub0TmvayRCzjlCO2kOHUtWPfbYfQJ7T10tq3D%25eqxWAbbH82LARzL1b%25IC672yzH3OYgMTNIkfmlD9Uwmu1R7Gq3A89RbfKYmUrOpQhRVAfoUMA8ZobMsayjnt61agOybyJmnvIT9PS4O2B3ibvRIjedw9hbBDMztioCeqhk7wHeMLoACRO%25hJHFl5Ixou%25KXg0KHSfWQv48%25V1Pa2oDfNEbnjQp10s9Of5bE4riI1aYscZwBEnirxRtesOcZ857Mr1TRUgChZE85GvloRLFgp2XH51zv6jQ%25gEy2YDafv3Ljmqn12vaDyLOEjk0qTJIsDoiL3uBrqH1JdSeZLhuuzVMRJ4sSkNh5ucRVA0ogSkhNF4HvrFP0Kc%252Zq84WxfjRiWcP81D50BxbUEqYeF89GsLmCNUiprJymRGw6ZuTneptYRS3FO67m5VdKtYCygNO4W,SUV-X5,BMW,X5,SUV,Plug-in Hybrid,Inline-6,3.0,25.7,483,700,Automatic,8,AWD,4.8,250,4935,2004,1765,2975,2445,5,69.0,500,20,275/45R20,Double Wishbone,Multi-link,Vented Disc,Vented Disc,X5,SUV,Base,SUV,Partial
SUV,,X5,Od 410 000 zł,https://prod.cosy.bmw.cloud/bmwweb/cosySec?COSY-EU-100-7331cqgv2Z7d%25i02uCaY3MuO2kdGmT35sgXA9bQN10tfnZ1oEiyCIbH8aGDmIqQmSTKL6ifG70qbX0x1RCzPhe00JkyyXqcfbYZ9Whc91kUrOpTSXB3GZ5gscCZ6B4Mrt3mFILoub0TmvayRCzjlCO2kOHUtWPfbYfQJ7T10tq3D%25eqxWAbbH82LARzL1b%25IC672yzH3OYgMTNIkfmlD9Uwmu1R7Gq3A89RbfKYmUrOpQhRVAfoUMA8ZobMsayjnt61agOybyJmnvIT9PS4O2B3ibvRIjedw9hbBDMztioCeqhk7wHeMLoACRO%25hJHFl5Ixou%25KXg0KHSfWQv48%25V1Pa2oDfNEbnjQp10s9Of5bE4riI1aYscZwBEnirxRtesOcZ857Mr1TRUgChZE85GvloRLFgp2XH51zv6jQ%25gEy2YDafv3Ljmqn12vaDyLOEjk0qTJIsDoiL3uBrqH1JdSeZLhuuzVMRJ4sSkNh5ucRVA0ogSkhNF4HvrFP0Kc%252Zq84WxfjRiWcP81D50BxbUEqYeF89GsLmCNUiprJymRGw6ZuTneptYRS3FO67m5VdKtYCygNO4W,SUV-X5,BMW,X5,SUV,Petrol,Inline-6,3.0,,375,520,Automatic,8,AWD,5.3,250,4935,2004,1765,2975,2230,5,83.0,650,20,275/45R20,Double Wishbone,Multi-link,Vented Disc,Vented Disc,X5,SUV,Base,SUV,Partial
SUV,,X4,,https://prod.cosy.bmw.cloud/bmwweb/cosySec?COSY-EU-100-7331cqgv2Z7d%25i02uCaY3MuO2kdGmT35sgXAdbHG10tfnZ1oEiyCIbH8aGDmIqQmSTKL6ifGzqIbVBnvzBLlFSrWwmfRtKV04uzHVPRdgSht9QZp2YI3w9cEiNHC8%25HrxlrjFhnOqIbqcau7L3hGtUD5GknXIIjAxpXNCpLIDZHPoxiCjtrb4gwTZlL9%25UBFM9YLNoKGtXABNIqab9FSrW1vNyXq2FgXAXHXbMv6jQ%25Q9Z2YDafagbjmqn1nJADyLOEfyGqTJIs1WiL3uBrET2JdSeZsNEuzVMRpzeSkNh5uqiVA0ogSLkNF4HvVF30Kc%252NKJ4Wxfj0yucP81D4QlxbUEqcaF89GsLxlAUiprJ8m4Gw6ZuUAGptYRSDtb67m5VqztYCygNLc3mlTv0JnvyX324uY%25TQdjcSm43azDxKGCdnkq8WemzOALUPMrkIFJGbhRABKup9gaFeWS6ilbKMPVYwX0WhbNmtstPo90ys7BbHi4TrYB9%25wc3ZmiiftxdRMMw178z5JttECUkCaP7slGAlWbCrXpFXVclZQ6KQjSXRaYWab8Q5nmPnR0agOybOJynvIT9jlO,SUV-X4,BMW,X4,SUV,Petrol,Inline-4,2.0,,248,350,Automatic,8,AWD,6.4,235,4751,1918,1621,2864,1895,5,65.0,525,19,245/50R19,Strut,Multi-link,Vented Disc,Vented Disc,X4,SUV,Base,SUV,Partial
SUV,,X4,,https://prod.cosy.bmw.cloud/bmwweb/cosySec?COSY-EU-100-7331cqgv2Z7d%25i02uCaY3MuO2kdGmT35sgXAdbHG10tfnZ1oEiyCIbH8aGDmIqQmSTKL6ifGzqIbVBnvzBLlFSrWwmfRtKV04uzHVPRdgSht9QZp2YI3w9cEiNHC8%25HrxlrjFhnOqIbqcau7L3hGtUD5GknXIIjAxpXNCpLIDZHPoxiCjtrb4gwTZlL9%25UBFM9YLNoKGtXABNIqab9FSrW1vNyXq2FgXAXHXbMv6jQ%25Q9Z2YDafagbjmqn1nJADyLOEfyGqTJIs1WiL3uBrET2JdSeZsNEuzVMRpzeSkNh5uqiVA0ogSLkNF4HvVF30Kc%252NKJ4Wxfj0yucP81D4QlxbUEqcaF89GsLxlAUiprJ8m4Gw6ZuUAGptYRSDtb67m5VqztYCygNLc3mlTv0JnvyX324uY%25TQdjcSm43azDxKGCdnkq8WemzOALUPMrkIFJGbhRABKup9gaFeWS6ilbKMPVYwX0WhbNmtstPo90ys7BbHi4TrYB9%25wc3ZmiiftxdRMMw178z5JttECUkCaP7slGAlWbCrXpFXVclZQ6KQjSXRaYWab8Q5nmPnR0agOybOJynvIT9jlO,SUV-X4,BMW,X4,SUV,Diesel,Inline-4,2.0,,190,400,Automatic,8,AWD,7.9,213,4751,1918,1621,2864,1890,5,65.0,525,19,245/50R19,Strut,Multi-link,Vented Disc,Vented Disc,X4,SUV,Base,SUV,Partial
SUV,Nowe,X3,Od 273 500 zł,https://prod.cosy.bmw.cloud/bmwweb/cosySec?COSY-EU-100-7331cqgv2Z7d%25i02uCaY3MuO2kdGmT35sgXAdbDf10tfnZ1oEiyCIbH8aGDmIqQmSTKL6ifG70qbX0x1RCzPhe00JkyyXqcfbYZ9Whc91kUrOpTSXB3GZ5gscCZ6B4Mrt3mFILoub0TmvayRCzjlCO2kOHUtWPfbYfv2sd10tq3D%25eqxWAbbH82LARzL1b%25IC672yzH3OYgMTNIcomlD9Uwmu1R7Gq3A89RbfKYmUrOpQhRVAfoUMA8ewBwAnrxRsOEOtgqTJDfjfI4cP84v0v6%25yX3mVYpzsWhbKpFkr%25lZQCk7w1DMLoewBO4%25rxRsOEfu%25qTJDfjvUYcP84v0PkdyX3mVYXznWhbKpFhialZQCk7ZqzMLoewBL1FrxRsOExhDqTJDfjTEucP84v0YkdyX3mVYFGsWhbKpF7zGlZQCk7BnDMLoewBEcArxRsOEjyBqTJDfj0yucP84v0YWCyX3mVYFZOWhbKpF7vBlZQCk7BVEMLoewBEXdrxRsOEjSDqTJDfj0T4cP84v0JlwyX3mVY8teWhbKpF3PalZQCk7bS0MLoewBQGArxRsOEo2UqTJDfjpLkcP84v0kWCyX3mVYw%25zWhbKpFOgSlZQCk7f%25FMLoewBvmdrxRsOEVxKqTJDfjtpkcP84v0ISiyX3mVY1nnWhbKpF2VllZQCk7Nw6MLoewBZhHrxRsOELwlqTJDfjxvgcP84v0TIHyX3mVYPysWhbKpFXWclZQCk7hDGMLoewBZYwrxRsOE3V5qTJDfjbSccP84v0QhUyX3mVYo%25wWhbKpFRgOlZQCk7JDaMLoewB845rxRsOE3m9qTJDfjbKgcP84vAJ1HyX3mVtPwdWhbKpIMQNlZQ6Bjnk,SUV-X3,BMW,X3,SUV,Petrol,Inline-4,2.0,,248,350,Automatic,8,AWD,6.3,235,4708,1891,1676,2864,1890,5,65.0,550,19,245/50R19,Double Joint Spring,Multi-link,Vented Disc,Vented Disc,X3,SUV,Base,SUV,Partial
SUV,Nowe,X3,Od 273 500 zł,https://prod.cosy.bmw.cloud/bmwweb/cosySec?COSY-EU-100-7331cqgv2Z7d%25i02uCaY3MuO2kdGmT35sgXAdbDf10tfnZ1oEiyCIbH8aGDmIqQmSTKL6ifG70qbX0x1RCzPhe00JkyyXqcfbYZ9Whc91kUrOpTSXB3GZ5gscCZ6B4Mrt3mFILoub0TmvayRCzjlCO2kOHUtWPfbYfv2sd10tq3D%25eqxWAbbH82LARzL1b%25IC672yzH3OYgMTNIcomlD9Uwmu1R7Gq3A89RbfKYmUrOpQhRVAfoUMA8ewBwAnrxRsOEOtgqTJDfjfI4cP84v0v6%25yX3mVYpzsWhbKpFkr%25lZQCk7w1DMLoewBO4%25rxRsOEfu%25qTJDfjvUYcP84v0PkdyX3mVYXznWhbKpFhialZQCk7ZqzMLoewBL1FrxRsOExhDqTJDfjTEucP84v0YkdyX3mVYFGsWhbKpF7zGlZQCk7BnDMLoewBEcArxRsOEjyBqTJDfj0yucP84v0YWCyX3mVYFZOWhbKpF7vBlZQCk7BVEMLoewBEXdrxRsOEjSDqTJDfj0T4cP84v0JlwyX3mVY8teWhbKpF3PalZQCk7bS0MLoewBQGArxRsOEo2UqTJDfjpLkcP84v0kWCyX3mVYw%25zWhbKpFOgSlZQCk7f%25FMLoewBvmdrxRsOEVxKqTJDfjtpkcP84v0ISiyX3mVY1nnWhbKpF2VllZQCk7Nw6MLoewBZhHrxRsOELwlqTJDfjxvgcP84v0TIHyX3mVYPysWhbKpFXWclZQCk7hDGMLoewBZYwrxRsOE3V5qTJDfjbSccP84v0QhUyX3mVYo%25wWhbKpFRgOlZQCk7JDaMLoewB845rxRsOE3m9qTJDfjbKgcP84vAJ1HyX3mVtPwdWhbKpIMQNlZQ6Bjnk,SUV-X3,BMW,X3,SUV,Plug-in Hybrid,Inline-4,2.0,19.7,292,420,Automatic,8,AWD,6.1,210,4708,1891,1676,2864,2065,5,50.0,450,19,245/50R19,Strut,Multi-link,Vented Disc,Vented Disc,X3,SUV,Base,SUV,Full
SUV,Nowe,X3,Od 273 500 zł,https://prod.cosy.bmw.cloud/bmwweb/cosySec?COSY-EU-100-7331cqgv2Z7d%25i02uCaY3MuO2kdGmT35sgXAdbDf10tfnZ1oEiyCIbH8aGDmIqQmSTKL6ifG70qbX0x1RCzPhe00JkyyXqcfbYZ9Whc91kUrOpTSXB3GZ5gscCZ6B4Mrt3mFILoub0TmvayRCzjlCO2kOHUtWPfbYfv2sd10tq3D%25eqxWAbbH82LARzL1b%25IC672yzH3OYgMTNIcomlD9Uwmu1R7Gq3A89RbfKYmUrOpQhRVAfoUMA8ewBwAnrxRsOEOtgqTJDfjfI4cP84v0v6%25yX3mVYpzsWhbKpFkr%25lZQCk7w1DMLoewBO4%25rxRsOEfu%25qTJDfjvUYcP84v0PkdyX3mVYXznWhbKpFhialZQCk7ZqzMLoewBL1FrxRsOExhDqTJDfjTEucP84v0YkdyX3mVYFGsWhbKpF7zGlZQCk7BnDMLoewBEcArxRsOEjyBqTJDfj0yucP84v0YWCyX3mVYFZOWhbKpF7vBlZQCk7BVEMLoewBEXdrxRsOEjSDqTJDfj0T4cP84v0JlwyX3mVY8teWhbKpF3PalZQCk7bS0MLoewBQGArxRsOEo2UqTJDfjpLkcP84v0kWCyX3mVYw%25zWhbKpFOgSlZQCk7f%25FMLoewBvmdrxRsOEVxKqTJDfjtpkcP84v0ISiyX3mVY1nnWhbKpF2VllZQCk7Nw6MLoewBZhHrxRsOELwlqTJDfjxvgcP84v0TIHyX3mVYPysWhbKpFXWclZQCk7hDGMLoewBZYwrxRsOE3V5qTJDfjbSccP84v0QhUyX3mVYo%25wWhbKpFRgOlZQCk7JDaMLoewB845rxRsOE3m9qTJDfjbKgcP84vAJ1HyX3mVtPwdWhbKpIMQNlZQ6Bjnk,SUV-X3,BMW,X3,SUV,Diesel,Inline-4,2.0,,190,400,Automatic,8,AWD,7.9,213,4708,1891,1676,2864,1885,5,65.0,550,19,245/50R19,Strut,Multi-link,Vented Disc,Vented Disc,X3,SUV,Base,SUV,Partial
SUV,,X2,Od 218 500 zł,https://prod.cosy.bmw.cloud/bmwweb/cosySec?COSY-EU-100-7331cqgv2Z7d%25i02uCaY3MuO2kdGmT35sgXAsbDq10tfnZ1oEiyCIbH8aGDmIqQmSTKL6ifG70qbX0x1RCzPhe00JkyyXqcfbYZ9Whc91kUrOpTSXB3GZ5gscCZ6B4Mrt3mFILoub0TmvayRCzjlCO2kOHUtWPfbYfvsix10tq3D%25eqxWAbbH82LARzL1b%25IC672yzH3OYgMTNIcamlD9Uwmu1R7Gq3A89RbfKYmUrOpQhRVAfoUMA8ACABphJHFl7xpou%25KXCJYHSfWQvCU%25V1Pa2MsfNEbnjUy10s9Of0JE4riI14oscZwBEk4rxRtesL%25Z857MrubRUgChZ215GvloILUgp2XHB1Dv6jQ%25eTQ2YDafMg%25jmqn1SrGDyLOEVzgqTJIsNktL3uBr0NMJdSeZWYYuzVMRPr6SkNh5N2D,SUV-X2,BMW,X2,SUV,Petrol,Inline-4,2.0,,241,400,Automatic,7,AWD,6.3,240,4554,1845,1590,2692,1730,5,54.0,470,19,245/45R19,Strut,Multi-link,Vented Disc,Vented Disc,X2,SUV,Base,SUV,Partial
SUV,,X2,Od 218 500 zł,https://prod.cosy.bmw.cloud/bmwweb/cosySec?COSY-EU-100-7331cqgv2Z7d%25i02uCaY3MuO2kdGmT35sgXAsbDq10tfnZ1oEiyCIbH8aGDmIqQmSTKL6ifG70qbX0x1RCzPhe00JkyyXqcfbYZ9Whc91kUrOpTSXB3GZ5gscCZ6B4Mrt3mFILoub0TmvayRCzjlCO2kOHUtWPfbYfvsix10tq3D%25eqxWAbbH82LARzL1b%25IC672yzH3OYgMTNIcamlD9Uwmu1R7Gq3A89RbfKYmUrOpQhRVAfoUMA8ACABphJHFl7xpou%25KXCJYHSfWQvCU%25V1Pa2MsfNEbnjUy10s9Of0JE4riI14oscZwBEk4rxRtesL%25Z857MrubRUgChZ215GvloILUgp2XHB1Dv6jQ%25eTQ2YDafMg%25jmqn1SrGDyLOEVzgqTJIsNktL3uBr0NMJdSeZWYYuzVMRPr6SkNh5N2D,SUV-X2,BMW,X2,SUV,Diesel,Inline-4,2.0,,150,350,Automatic,8,FWD/AWD,8.3,210,4554,1845,1590,2692,1675,5,51.0,470,18,225/50R18,Strut,Multi-link,Vented Disc,Vented Disc,X2,SUV,Base,SUV,Partial
SUV,,X1,Od 209 500 zł,https://prod.cosy.bmw.cloud/bmwweb/cosySec?COSY-EU-100-7331cqgv2Z7d%25i02uCaY3MuO2kdGmT35sgXAHbQh10tfnZ1oEiyCIbH8aGDmIqQmSTKL6ifG70qbX0x1RCzPhe00JkyyXqcfbYZ9Whc91kUrOpTSXB3GZ5gscCZ6B4Mrt3mFILoub0TmvayRCzjlCO2kOHUtWPfbYf6Jdi10tq3D%25eqxWAbbH82LARzL1b%25IC672yzH3OYgMTNI%25YmlD9Uwmu1R7Gq3A89RbfKYmUrOpQhRVAfoUMA8ZobMsayjnt61agOybyxKnvIT9T8lO2B3i3axIjedwd9jBDMztiD5eqhk7w1DMLoACtcGhJHFl7L6ou%25KXC17HSfWQlEW%25V1PaXsNfNEbnjRr10s9ODoZE4riIqU6scZwBL7nrxRtes2gZ857MrITRUgChZE85GvloRG4gp2XH5psv6jQ%25gE22YDafvs7jmqn12iYDyLOEjc5qTJIsDb6L3uBrqAWJdSeZL0JuzVMRJ4XSkNh5E8zVA0ogsjcNF4HvrbH0Kc%252Z9K4WxfjRi3cP81D50zxbUEqY2A89GsLmjFUiprJyVWGw6ZuTNPptYRS3ob67m5VdH9YCygNzaUmlTv0kn%25yX324AO1TQdjcFs73azDxKrZdnkq8WKJzOALUP%25skIFJGb7fABKup%25UgFeWS6fcvKMPVYPwdWhbNmb3zPo90y9jJbHi4TimY9%25wc3wZjiftxdtkgw178z7ANtECUkC1J7slGAZnbCrXpFRillZQ6K5rX,SUV-X1,BMW,X1,SUV,Plug-in Hybrid,Inline-3,1.5,16.3,245,385,Automatic,7,AWD,6.8,205,4500,1845,1642,2692,1940,5,47.0,490,18,225/55R18,Strut,Multi-link,Vented Disc,Vented Disc,X1,SUV,Base,SUV,Partial
